time,ICRF_X,ICRF_Y,ICRF_Z,Vx,Vy,Vz,v,r,E,a,n,T,h,h_x,h_y,h_z,e,e_x,e_y,e_z,p,ra,rp,b,f,E_anom,M,gamma,i,laan,omega
4.2243447318e+06,-3.8815709081e+07,2.3136728352e+08,8.0414570408e+06,-2.1707454083e+01,5.0497334203e-01,-7.3395445989e-01,2.1725727835e+01,2.3473845911e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4171416060e+02,1.3183641136e+02,1.2127079818e+02,1.0776019944e+01,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
4.2635770557e+06,-3.9667034438e+07,2.3138526915e+08,8.0125989265e+06,-2.1691674876e+01,4.1193512131e-01,-7.3718219299e-01,2.1708106483e+01,2.3489746304e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4191839815e+02,1.3208209064e+02,1.2155713314e+02,1.0735520140e+01,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
4.2984983951e+06,-4.0424287701e+07,2.3139821073e+08,7.9868055961e+06,-2.1677369088e+01,3.2927321867e-01,-7.4003999134e-01,2.1692496643e+01,2.3503838841e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4209996140e+02,1.3230063427e+02,1.2181200461e+02,1.0699322382e+01,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
4.3334197344e+06,-4.1181037118e+07,2.3140826816e+08,7.9609127181e+06,-2.1662819013e+01,2.4675546905e-01,-7.4288344867e-01,2.1676957620e+01,2.3517874164e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4228130749e+02,1.3251904717e+02,1.2206687609e+02,1.0662985672e+01,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
4.3683410737e+06,-4.1937274176e+07,2.3141544647e+08,7.9349207927e+06,-2.1648025629e+01,1.6438195719e-01,-7.4571259556e-01,2.1661489384e+01,2.3531852200e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4246243771e+02,1.3273733003e+02,1.2232174756e+02,1.0626510627e+01,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
4.4032624131e+06,-4.2692990395e+07,2.3141975071e+08,7.9088303192e+06,-2.1632989910e+01,8.2152765016e-02,-7.4852746249e-01,2.1646091908e+01,2.3545772879e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4264335331e+02,1.3295548353e+02,1.2257661904e+02,1.0589897866e+01,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
4.4381837524e+06,-4.3448177330e+07,2.3142118592e+08,7.8826417956e+06,-2.1617712822e+01,6.7971706687e-05,-7.5132807985e-01,2.1630765163e+01,2.3559636128e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4282405555e+02,1.3317350835e+02,1.2283149052e+02,1.0553148004e+01,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
4.4731050917e+06,-4.4202826567e+07,2.3141975714e+08,7.8563557190e+06,-2.1602195325e+01,-8.1872346266e-02,-7.5411447787e-01,2.1615509122e+01,2.3573441878e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4300454570e+02,1.3339140519e+02,1.2308636199e+02,1.0516261658e+01,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
4.5080264311e+06,-4.4956929729e+07,2.3141546942e+08,7.8299725856e+06,-2.1586438372e+01,-1.6366811508e-01,-7.5688668672e-01,2.1600323755e+01,2.3587190059e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4318482500e+02,1.3360917472e+02,1.2334123347e+02,1.0479239444e+01,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
4.5429477704e+06,-4.5710478470e+07,2.3140832780e+08,7.8034928902e+06,-2.1570442911e+01,-2.4531926354e-01,-7.5964473641e-01,2.1585209034e+01,2.3600880602e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4336489471e+02,1.3382681762e+02,1.2359610494e+02,1.0442081978e+01,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
4.5778691098e+06,-4.6463464477e+07,2.3139833735e+08,7.7769171268e+06,-2.1554209882e+01,-3.2682572297e-01,-7.6238865687e-01,2.1570164931e+01,2.3614513440e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4354475606e+02,1.3404433457e+02,1.2385097642e+02,1.0404789874e+01,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
4.6127904491e+06,-4.7215879470e+07,2.3138550311e+08,7.7502457883e+06,-2.1537740220e+01,-4.0818742723e-01,-7.6511847788e-01,2.1555191418e+01,2.3628088503e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4372441031e+02,1.3426172625e+02,1.2410584790e+02,1.0367363746e+01,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
4.6477117884e+06,-4.7967715203e+07,2.3136983013e+08,7.7234793666e+06,-2.1521034853e+01,-4.8940431264e-01,-7.6783422912e-01,2.1540288465e+01,2.3641605726e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4390385867e+02,1.3447899333e+02,1.2436071937e+02,1.0329804208e+01,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
4.6826331278e+06,-4.8718963459e+07,2.3135132348e+08,7.6966183524e+06,-2.1504094704e+01,-5.7047631793e-01,-7.7053594016e-01,2.1525456044e+01,2.3655065042e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4408310240e+02,1.3469613649e+02,1.2461559085e+02,1.0292111874e+01,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
4.7175544671e+06,-4.9469616057e+07,2.3132998822e+08,7.6696632356e+06,-2.1486920688e+01,-6.5140338421e-01,-7.7322364044e-01,2.1510694126e+01,2.3668466384e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4426214270e+02,1.3491315640e+02,1.2487046232e+02,1.0254287356e+01,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
4.7524758064e+06,-5.0219664845e+07,2.3130582941e+08,7.6426145049e+06,-2.1469513714e+01,-7.3218545489e-01,-7.7589735928e-01,2.1496002684e+01,2.3681809689e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4444098081e+02,1.3513005374e+02,1.2512533380e+02,1.0216331266e+01,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
4.7888184020e+06,-5.0999589801e+07,2.3127769456e+08,7.6143660422e+06,-2.1451151899e+01,-8.1610123231e-01,-7.7866508010e-01,2.1480788122e+01,2.3695634351e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4462688402e+02,1.3535564909e+02,1.2539057824e+02,1.0176691355e+01,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
4.8251609976e+06,-5.1778842889e+07,2.3124651284e+08,7.5860172674e+06,-2.1432539769e+01,-8.9985985424e-01,-7.8141772267e-01,2.1465649824e+01,2.3709396013e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4481257092e+02,1.3558111315e+02,1.2565582267e+02,1.0136910297e+01,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
4.8615035932e+06,-5.2557415031e+07,2.3121228998e+08,7.5575687279e+06,-2.1413678328e+01,-9.8346126464e-01,-7.8415531962e-01,2.1450587758e+01,2.3723094604e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4499804289e+02,1.3580644669e+02,1.2592106711e+02,1.0096988780e+01,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
4.8978461888e+06,-5.3335297185e+07,2.3117503168e+08,7.5290209699e+06,-2.1394568574e+01,-1.0669054099e+00,-7.8687790344e-01,2.1435601891e+01,2.3736730052e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4518330127e+02,1.3603165046e+02,1.2618631155e+02,1.0056927492e+01,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
4.9355826364e+06,-5.4142273702e+07,2.3113313824e+08,7.4992739010e+06,-2.1374464181e+01,-1.1533834157e+00,-7.8968905362e-01,2.1420121875e+01,2.3750821565e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4537544032e+02,1.3626535494e+02,1.2646172894e+02,1.0015182552e+01,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
4.9733190839e+06,-5.4948486537e+07,2.3108798463e+08,7.4694210535e+06,-2.1354094231e+01,-1.2396917523e+00,-7.9248408791e-01,2.1404723943e+01,2.3764844848e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4556735206e+02,1.3649892115e+02,1.2673714632e+02,9.9732884246e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.0110555314e+06,-5.5753925689e+07,2.3103957725e+08,7.4394630349e+06,-2.1333459816e+01,-1.3258303680e+00,-7.9526304216e-01,2.1389408061e+01,2.3778799822e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4575903800e+02,1.3673234991e+02,1.2701256371e+02,9.9312458791e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.0487919790e+06,-5.6558581198e+07,2.3098792251e+08,7.4094004512e+06,-2.1312562021e+01,-1.4117992137e+00,-7.9802595209e-01,2.1374174191e+01,2.3792686411e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4595049963e+02,1.3696564206e+02,1.2728798110e+02,9.8890556836e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.0865284265e+06,-5.7362443146e+07,2.3093302681e+08,7.3792339073e+06,-2.1291401922e+01,-1.4975982432e+00,-8.0077285323e-01,2.1359022296e+01,2.3806504542e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4614173845e+02,1.3719879841e+02,1.2756339849e+02,9.8467186057e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.1258335700e+06,-5.8198867085e+07,2.3087241018e+08,7.3477034647e+06,-2.1269084468e+01,-1.5867833205e+00,-8.0361695973e-01,2.1343327661e+01,2.3820824221e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4634069172e+02,1.3744150355e+02,1.2785026492e+02,9.8024662436e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.1651387135e+06,-5.9034408282e+07,2.3080829173e+08,7.3160615740e+06,-2.1246484807e+01,-1.6757840752e+00,-8.0644377692e-01,2.1327721878e+01,2.3835069467e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4653940657e+02,1.3768406322e+02,1.2813713135e+02,9.7580562322e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.2044438570e+06,-5.9869055671e+07,2.3074067873e+08,7.2843089140e+06,-2.1223604128e+01,-1.7646004637e+00,-8.0925334435e-01,2.1312204906e+01,2.3849240198e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4673788465e+02,1.3792647833e+02,1.2842399778e+02,9.7134894372e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.2437490004e+06,-6.0702798227e+07,2.3066957840e+08,7.2524461619e+06,-2.1200443611e+01,-1.8532324448e+00,-8.1204570139e-01,2.1296776705e+01,2.3863336332e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4693612762e+02,1.3816874983e+02,1.2871086421e+02,9.6687667240e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.2830541439e+06,-6.1535624976e+07,2.3059499801e+08,7.2204739933e+06,-2.1177004428e+01,-1.9416799802e+00,-8.1482088715e-01,2.1281437234e+01,2.3877357788e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4713413715e+02,1.3841087864e+02,1.2899773064e+02,9.6238889571e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.3237889360e+06,-6.2397766134e+07,2.3051404040e+08,7.1872241605e+06,-2.1152419875e+01,-2.0331499546e+00,-8.1767893704e-01,2.1265633406e+01,2.3891810361e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4733910432e+02,1.3866166484e+02,1.2929503128e+02,9.5772161555e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.3645237281e+06,-6.3258899797e+07,2.3042936082e+08,7.1538582796e+06,-2.1127538545e+01,-2.1244217467e+00,-8.2051862871e-01,2.1249924789e+01,2.3906182552e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4754382434e+02,1.3891229980e+02,1.2959233192e+02,9.5303787052e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.4052585202e+06,-6.4119013901e+07,2.3034096734e+08,7.1203770977e+06,-2.1102361711e+01,-2.2154953224e+00,-8.2334000503e-01,2.1234311340e+01,2.3920474273e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4774829905e+02,1.3916278454e+02,1.2988963256e+02,9.4833775673e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.4459933122e+06,-6.4978096435e+07,2.3024886803e+08,7.0867813599e+06,-2.1076890636e+01,-2.3063706510e+00,-8.2614310862e-01,2.1218793012e+01,2.3934685441e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4795253026e+02,1.3941312010e+02,1.3018693320e+02,9.4362137020e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.4867281043e+06,-6.5836135438e+07,2.3015307097e+08,7.0530718097e+06,-2.1051126571e+01,-2.3970477040e+00,-8.2892798186e-01,2.1203369760e+01,2.3948815968e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4815651978e+02,1.3966330748e+02,1.3048423384e+02,9.3888880692e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.5274628964e+06,-6.6693119001e+07,2.3005358424e+08,7.0192491889e+06,-2.1025070759e+01,-2.4875264559e+00,-8.3169466688e-01,2.1188041540e+01,2.3962865772e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4836026940e+02,1.3991334771e+02,1.3078153448e+02,9.3414016284e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.5697619573e+06,-6.7581882120e+07,2.2994638082e+08,6.9840088617e+06,-2.0997706923e+01,-2.5812698148e+00,-8.3454839177e-01,2.1172225223e+01,2.3977369586e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4857159131e+02,1.4017283516e+02,1.3109025186e+02,9.2919224850e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.6120610183e+06,-6.8469481173e+07,2.2983521668e+08,6.9486482376e+06,-2.0970031199e+01,-2.6747993025e+00,-8.3738259650e-01,2.1156511277e+01,2.3991786176e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4878265849e+02,1.4043216617e+02,1.3139896923e+02,9.2422720530e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.6543600792e+06,-6.9355902997e+07,2.2972010084e+08,6.9131681413e+06,-2.0942044945e+01,-2.7681148989e+00,-8.4019732741e-01,2.1140899652e+01,2.4006115451e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4899347292e+02,1.4069134186e+02,1.3170768660e+02,9.1924514053e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.6966591401e+06,-7.0241134484e+07,2.2960104237e+08,6.8775693956e+06,-2.0913749503e+01,-2.8612165869e+00,-8.4299263053e-01,2.1125390298e+01,2.4020357323e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4920403661e+02,1.4095036337e+02,1.3201640397e+02,9.1424616139e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.7389582011e+06,-7.1125162585e+07,2.2947805031e+08,6.8418528213e+06,-2.0885146210e+01,-2.9541043517e+00,-8.4576855164e-01,2.1109983163e+01,2.4034511702e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4941435151e+02,1.4120923181e+02,1.3232512134e+02,9.0923037507e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
5.7812572620e+06,-7.2007974307e+07,2.2935113371e+08,6.8060192372e+06,-2.0856236386e+01,-3.0467781815e+00,-8.4852513619e-01,2.1094678200e+01,2.4048578502e+08,-3.2933400184e+02,2.0147704558e+08,1.2738189627e-07,4.9325575228e+07,5.0099307825e+09,-1.7387377105e+08,-2.0304852226e+08,5.0027937849e+09,2.4750577263e-01,1.8327084978e-01,-1.6634529546e-01,-3.8182118561e-04,1.8913474159e+08,2.5134377742e+08,1.5161031375e+08,1.9520837316e+08,1.4962441961e+02,1.4146794833e+02,1.3263383871e+02,9.0419788870e+00,3.0586593512e+00,4.0573984775e+01,3.5834325503e+02
